round,grade,matchup,opposition,batting_team,batsman_name,runs,balls,fours,sixes,how_out
8,2nd,CAM vs FIT,CAM,FIT,Zachary Macciocca,,,,,did not bat
8,2nd,CAM vs FIT,CAM,FIT,Liam Myott,,,,,did not bat
8,2nd,CAM vs FIT,CAM,FIT,Zac Parr,,,,,did not bat
8,2nd,CAM vs FIT,CAM,FIT,Angus Robinson,,,,,did not bat
9,2nd,FRA vs CAR,CAR,FRA,Lucas McConnell,32,29,1,0,not out
9,2nd,FRA vs CAR,CAR,FRA,Cooper Remy,14,13,1,0,c: A Poppa b: S Morrow
9,2nd,FRA vs CAR,CAR,FRA,Joshua Edwards,6,6,0,0,c: S Morrow b: A Sriram
9,2nd,FRA vs CAR,CAR,FRA,Sean Parker,,1,0,0,c: J Tamber b: A Sriram
9,2nd,FRA vs CAR,CAR,FRA,Patrick Parsons,16,11,2,0,not out
9,2nd,FRA vs CAR,CAR,FRA,Jye Dignan,,,,,did not bat
9,2nd,FRA vs CAR,CAR,FRA,Matthew Gapes,,,,,did not bat
9,2nd,FRA vs CAR,CAR,FRA,Lachlan Hose,,,,,did not bat
9,2nd,FRA vs CAR,CAR,FRA,Jamie Matheson,,,,,did not bat
9,2nd,FRA vs CAR,CAR,FRA,Harsh Laxmikant Mohade,,,,,did not bat
9,2nd,FRA vs CAR,CAR,FRA,Sean van Wijk,,,,,did not bat
9,2nd,FRA vs CAR,CAR,FRA,Harrison Wallace,,,,,did not bat
9,2nd,FRA vs CAR,FRA,CAR,Keir Lucas,9,8,1,0,c: H Wallace b: J Dignan
9,2nd,FRA vs CAR,FRA,CAR,Andrew Lewis Poppa,2,8,0,0,c: H Mohade b: J Dignan
9,2nd,FRA vs CAR,FRA,CAR,Nicholas Ross,40,24,2,1,not out
9,2nd,FRA vs CAR,FRA,CAR,Lachlan Shinn-mahony,15,13,1,0,c: L Hose b: J Matheson
9,2nd,FRA vs CAR,FRA,CAR,Lucas Cavigan,3,3,0,0,not out
9,2nd,FRA vs CAR,FRA,CAR,Jack Beer,,,,,did not bat
9,2nd,FRA vs CAR,FRA,CAR,Nicholas Brennan,,,,,did not bat
9,2nd,FRA vs CAR,FRA,CAR,Henry Edwards,,,,,did not bat
9,2nd,FRA vs CAR,FRA,CAR,Sean Morrow,,,,,did not bat
9,2nd,FRA vs CAR,FRA,CAR,Akshith Sriram,,,,,did not bat
9,2nd,FRA vs CAR,FRA,CAR,Jujhar Singh Tamber,,,,,did not bat
9,2nd,FRA vs CAR,FRA,CAR,Spencer Wray,,,,,did not bat
9,2nd,MEL vs GEE,GEE,MEL,Tom Mileto,39,0,1,1,c: T Cunningham b: S Croft
9,2nd,MEL vs GEE,GEE,MEL,Janak Prakash,30,22,3,1,b: K Bienefelt
9,2nd,MEL vs GEE,GEE,MEL,Michael Forwood,13,13,1,0,c: A Armstrong b: J Collins
9,2nd,MEL vs GEE,GEE,MEL,Benjamin Rolfs,17,16,1,1,c: T Courtney b: J Collins
9,2nd,MEL vs GEE,GEE,MEL,Naman Sharma,24,0,1,1,not out
9,2nd,MEL vs GEE,GEE,MEL,Leo Hatzoglou,13,0,1,1,run out (T Cunningham)
9,2nd,MEL vs GEE,MEL,GEE,Ryan Aikman,27,0,1,1,b: J Prakash
9,2nd,MEL vs GEE,MEL,GEE,Ashley Armstrong,10,0,2,0,c: T Mileto b: J Browning
9,2nd,MEL vs GEE,MEL,GEE,Cody Brogden,6,0,0,0,c: N Sharma b: J Prakash
9,2nd,MEL vs GEE,MEL,GEE,Santhosh Ramireddy,11,0,0,0,b: O Patel
9,2nd,MEL vs GEE,MEL,GEE,Tom Courtney,7,0,0,0,st: T Young b: O Patel
9,2nd,MEL vs GEE,MEL,GEE,Sam Croft,7,0,1,0,c: J Browning b: J Lyndon
9,2nd,MEL vs GEE,MEL,GEE,Monty Maloney,9,0,0,0,c: K Kumar b: E Durrant
9,2nd,MEL vs GEE,MEL,GEE,Josh Collins,15,0,0,0,c: E Durrant b: K Kumar
9,2nd,MEL vs GEE,MEL,GEE,Kyle Bienefelt,6,0,0,0,not out
9,2nd,MEL vs GEE,MEL,GEE,Paawan Sharma,2,0,0,0,not out
9,2nd,FOO vs ST,ST,FOO,Alfie Miles,15,20,1,0,c: G Barnes b: W Jackson
9,2nd,FOO vs ST,ST,FOO,Daksh Kumar,2,5,0,0,c: J Kennedy b: L Gandy
9,2nd,FOO vs ST,ST,FOO,Dezi Carter,54,57,1,0,not out
9,2nd,FOO vs ST,ST,FOO,Declan O'Brien,16,15,1,0,c: D Meddings b: L Gandy
9,2nd,FOO vs ST,ST,FOO,Fayzan Abdul Sathaar,4,9,0,0,c: H Jones b: W Jackson
9,2nd,FOO vs ST,ST,FOO,Cam Jenkins,5,8,0,0,c: G Barnes b: W Jackson
9,2nd,FOO vs ST,ST,FOO,Luke Gilham,5,7,0,0,not out
9,2nd,FOO vs ST,ST,FOO,Blake Aggelis,,,,,did not bat
9,2nd,FOO vs ST,ST,FOO,Aiden D'Souza,,,,,did not bat
9,2nd,FOO vs ST,ST,FOO,Karthikeya Rallapalli,,,,,did not bat
9,2nd,FOO vs ST,ST,FOO,Harshal S Suresh,,,,,did not bat
9,2nd,FOO vs ST,FOO,ST,Luke Ashen,,1,0,0,c: A Miles b: A D'Souza
9,2nd,FOO vs ST,FOO,ST,Ashish Ashish,18,20,1,0,lbw: B Aggelis
9,2nd,FOO vs ST,FOO,ST,Angus Newman,50,54,4,0,not out
9,2nd,FOO vs ST,FOO,ST,Dan Meddings,28,21,1,1,not out
9,2nd,FOO vs ST,FOO,ST,Guy Barnes,,,,,did not bat
9,2nd,FOO vs ST,FOO,ST,Luke Gandy,,,,,did not bat
9,2nd,FOO vs ST,FOO,ST,James Gray,,,,,did not bat
9,2nd,FOO vs ST,FOO,ST,Walter Jackson,,,,,did not bat
9,2nd,FOO vs ST,FOO,ST,Harry Jones,,,,,did not bat
9,2nd,FOO vs ST,FOO,ST,Jobe Kennedy,,,,,did not bat
9,2nd,FOO vs ST,FOO,ST,Barnaby Smith,,,,,did not bat
9,2nd,NOR vs GRE,GRE,NOR,Michael Jephcott,32,31,5,0,b: E Singh
9,2nd,NOR vs GRE,GRE,NOR,Bailey Hosemans,20,21,3,0,lbw: E Singh
9,2nd,NOR vs GRE,GRE,NOR,Samson Storey,23,12,2,1,c: K Bollu b: L Dichiera
9,2nd,NOR vs GRE,GRE,NOR,Daniel Lalor,39,24,4,1,not out
9,2nd,NOR vs GRE,GRE,NOR,Earl Dicesare,3,6,0,0,c: P Jaura b: L Dichiera
9,2nd,NOR vs GRE,GRE,NOR,Thomas Cuthbert,,2,0,0,b: L Dichiera
9,2nd,NOR vs GRE,GRE,NOR,Ben Pereara,29,25,1,0,not out
9,2nd,NOR vs GRE,GRE,NOR,Jimmy Anderson,,,,,did not bat
9,2nd,NOR vs GRE,GRE,NOR,Adam Howard,,,,,did not bat
9,2nd,NOR vs GRE,GRE,NOR,Roby Lane,,,,,did not bat
9,2nd,NOR vs GRE,GRE,NOR,Ethan Sharkey,,,,,did not bat
9,2nd,NOR vs GRE,GRE,NOR,Ryan Siede,,,,,did not bat
9,2nd,NOR vs GRE,NOR,GRE,Kanishk Bollu,59,48,4,2,not out
9,2nd,NOR vs GRE,NOR,GRE,Angus Webb,,3,0,0,c: M Jephcott b: R Lane
9,2nd,NOR vs GRE,NOR,GRE,Aryan Sharma,19,35,1,0,c: T Cuthbert b: R Lane
9,2nd,NOR vs GRE,NOR,GRE,Conroy Burton,18,21,1,0,c: J Anderson b: R Siede
9,2nd,NOR vs GRE,NOR,GRE,Panav Jaura,3,3,0,0,c: R Lane b: R Siede
9,2nd,NOR vs GRE,NOR,GRE,Bernard Kelly,2,3,0,0,c: B Hosemans b: A Howard
9,2nd,NOR vs GRE,NOR,GRE,Lewis Dichiera,14,7,1,1,not out
9,2nd,NOR vs GRE,NOR,GRE,Michael Cross,,,,,did not bat
9,2nd,NOR vs GRE,NOR,GRE,Declan Highgate,,,,,did not bat
9,2nd,NOR vs GRE,NOR,GRE,Aidan McConnell,,,,,did not bat
9,2nd,NOR vs GRE,NOR,GRE,Eshann Singh,,,,,did not bat
9,2nd,NOR vs GRE,NOR,GRE,Chandramauli Sridev,,,,,did not bat
9,2nd,FIT vs PRA,PRA,FIT,Blake Podesta,69,46,7,3,st: O Willett b: J Boyce
9,2nd,FIT vs PRA,PRA,FIT,Brodie Richardson,7,4,0,1,c: R Backhouse b: J Boyce
9,2nd,FIT vs PRA,PRA,FIT,Aryan Sharma,13,13,1,0,c: O Willett b: S Kapoor
9,2nd,FIT vs PRA,PRA,FIT,Mark Phelan,18,18,1,1,st: O Willett b: S Kapoor
9,2nd,FIT vs PRA,PRA,FIT,Rupptaz Kharoud,2,7,0,0,c: T Jackson b: W Collins
9,2nd,FIT vs PRA,PRA,FIT,Zachary Macciocca,31,16,2,2,not out
9,2nd,FIT vs PRA,PRA,FIT,Lishan De Silva,4,4,0,0,not out
9,2nd,FIT vs PRA,PRA,FIT,Matthew Bremner,,,,,did not bat
9,2nd,FIT vs PRA,PRA,FIT,Gurnaz Khatra,,,,,did not bat
9,2nd,FIT vs PRA,PRA,FIT,Liam Myott,,,,,did not bat
9,2nd,FIT vs PRA,PRA,FIT,Zac Parr,,,,,did not bat
9,2nd,FIT vs PRA,PRA,FIT,Angus Robinson,,,,,did not bat
9,2nd,FIT vs PRA,FIT,PRA,Travis Jackson,,1,0,0,c: Z Macciocca b: L Myott
9,2nd,FIT vs PRA,FIT,PRA,Lachlan Zissis,18,10,4,0,c: G Khatra b: L Myott
9,2nd,FIT vs PRA,FIT,PRA,Damon Malcolm,64,40,10,0,c: B Richardson b: G Khatra
9,2nd,FIT vs PRA,FIT,PRA,Will Scott,5,8,0,0,b: Z Parr
9,2nd,FIT vs PRA,FIT,PRA,William Collins,22,20,2,0,c: L De Silva b: Z Parr
9,2nd,FIT vs PRA,FIT,PRA,Riley Backhouse,7,8,1,0,b: R Kharoud
9,2nd,FIT vs PRA,FIT,PRA,Oliver Willett,3,6,0,0,b: B Richardson
9,2nd,FIT vs PRA,FIT,PRA,James Boyce,12,11,2,0,not out
9,2nd,FIT vs PRA,FIT,PRA,Saksham Kapoor,1,2,0,0,c: M Bremner b: R Kharoud
9,2nd,FIT vs PRA,FIT,PRA,Henry Nicholls,1,2,0,0,run out (R Kharoud)
9,2nd,FIT vs PRA,FIT,PRA,Max Keogh,0,0,0,0,not out
9,2nd,FIT vs PRA,FIT,PRA,Hugh Birchall,,,,,did not bat
9,2nd,DAN vs ESS,ESS,DAN,Abhikaran Singh Chhina,25,37,0,0,c: L Tobin b: J Pawlowicz
9,2nd,DAN vs ESS,ESS,DAN,Dhanusha Gamage,61,52,3,1,c: b: S Gill
9,2nd,DAN vs ESS,ESS,DAN,Vishesh Bansal,19,14,1,1,c: E Brne b: K Darji
9,2nd,DAN vs ESS,ESS,DAN,Aaron Fernando,4,4,0,0,c: L Tobin b: S Gill
9,2nd,DAN vs ESS,ESS,DAN,Max Marinic,8,3,0,1,not out
9,2nd,DAN vs ESS,ESS,DAN,Sayed Rihan,8,5,0,0,not out
9,2nd,DAN vs ESS,ESS,DAN,Tyler Evans,,,,,did not bat
9,2nd,DAN vs ESS,ESS,DAN,Venuk Hemachandra,,,,,did not bat
9,2nd,DAN vs ESS,ESS,DAN,Parth Hirani,,,,,did not bat
9,2nd,DAN vs ESS,ESS,DAN,Tom Morrison,,,,,did not bat
9,2nd,DAN vs ESS,ESS,DAN,Thenuka Perera,,,,,did not bat
9,2nd,DAN vs ESS,ESS,DAN,Christian Smith,,,,,did not bat
9,2nd,DAN vs ESS,DAN,ESS,Aidan Salvado,45,43,4,1,c&b: T Evans
9,2nd,DAN vs ESS,DAN,ESS,Simrth Singh Gill,64,41,4,5,c: T Evans b: A Fernando
9,2nd,DAN vs ESS,DAN,ESS,Ikroop Dhanoa,14,10,0,1,not out
9,2nd,DAN vs ESS,DAN,ESS,Harvinder Singh,8,3,0,1,not out
9,2nd,DAN vs ESS,DAN,ESS,Ethan Brne,,,,,did not bat
9,2nd,DAN vs ESS,DAN,ESS,Lachie Busk,,,,,did not bat
9,2nd,DAN vs ESS,DAN,ESS,Krit Darji,,,,,did not bat
9,2nd,DAN vs ESS,DAN,ESS,Vihanga Fernando,,,,,did not bat
9,2nd,DAN vs ESS,DAN,ESS,Jarrod Parsons,,,,,did not bat
9,2nd,DAN vs ESS,DAN,ESS,Jacob Pawlowicz,,,,,did not bat
9,2nd,DAN vs ESS,DAN,ESS,Navdeep Rai,,,,,did not bat
9,2nd,DAN vs ESS,DAN,ESS,Liam Tobin,,,,,did not bat
9,2nd,CAS vs CAM,CAM,CAS,Jacob Long,5,6,0,0,"run out (G McComb, D SAINI)"
9,2nd,CAS vs CAM,CAM,CAS,Jaskabeer Singh,16,29,2,0,c: F McGrotty b: S Olsen
9,2nd,CAS vs CAM,CAM,CAS,Aaron Abeyesekera,76,56,6,2,not out
9,2nd,CAS vs CAM,CAM,CAS,Nikhil Reddy Kasarla,2,4,0,0,c: A Pawha b: D SAINI
9,2nd,CAS vs CAM,CAM,CAS,William Halton,2,4,0,0,b: D SAINI
9,2nd,CAS vs CAM,CAM,CAS,Nicholas England,18,22,1,0,not out
9,2nd,CAS vs CAM,CAM,CAS,Ashvin Adihetty,,,,,did not bat
9,2nd,CAS vs CAM,CAM,CAS,Evan Allaway,,,,,did not bat
9,2nd,CAS vs CAM,CAM,CAS,Matthew Sheridan,,,,,did not bat
9,2nd,CAS vs CAM,CAM,CAS,Jack Stevenson,,,,,did not bat
9,2nd,CAS vs CAM,CAM,CAS,Ahmed Raza,,,,,did not bat
9,2nd,CAS vs CAM,CAM,CAS,Krishna Sridhar,,,,,did not bat
9,2nd,CAS vs CAM,CAS,CAM,Adit Pawha,45,35,7,0,b: J Stevenson
9,2nd,CAS vs CAM,CAS,CAM,Prajay Paramesh,,2,0,0,b: E Allaway
9,2nd,CAS vs CAM,CAS,CAM,James Wiseman,64,49,8,0,not out
9,2nd,CAS vs CAM,CAS,CAM,Griffin McComb,,0,0,0,run out (J Long)
9,2nd,CAS vs CAM,CAS,CAM,Samuel Olsen,16,20,1,0,c: K Sridhar b: A Abeyesekera
9,2nd,CAS vs CAM,CAS,CAM,Finlay McGrotty,2,3,0,0,not out
9,2nd,CAS vs CAM,CAS,CAM,Reuben Jamieson,,,,,did not bat
9,2nd,CAS vs CAM,CAS,CAM,Aidan Nicholls,,,,,did not bat
9,2nd,CAS vs CAM,CAS,CAM,Sacheen R Paramesh,,,,,did not bat
9,2nd,CAS vs CAM,CAS,CAM,Kevin Prior,,,,,did not bat
9,2nd,CAS vs CAM,CAS,CAM,DAKSH SAINI,,,,,did not bat
9,2nd,RIC vs KIN,KIN,RIC,Tyler Hoffman,7,9,0,0,c: B Plumb b: H Fischbacher
9,2nd,RIC vs KIN,KIN,RIC,Jack Iverson,17,16,2,0,c&b: R Majoka
9,2nd,RIC vs KIN,KIN,RIC,Archit Bhatia,63,50,0,6,b: B Keppetipola
9,2nd,RIC vs KIN,KIN,RIC,Max Parker,12,8,0,1,b: B Keppetipola
9,2nd,RIC vs KIN,KIN,RIC,Griffin Box,25,20,1,1,c: B Plumb b: B Keppetipola
9,2nd,RIC vs KIN,KIN,RIC,Thomas Purcell,30,21,2,1,run out (B Keppetipola)
9,2nd,RIC vs KIN,KIN,RIC,Callum McIlveen,4,4,0,0,not out
9,2nd,RIC vs KIN,KIN,RIC,Kurt Heigl,0,0,0,0,not out
9,2nd,RIC vs KIN,RIC,KIN,Vithum Sathyajith,16,18,0,1,c: T Purcell b: G Box
9,2nd,RIC vs KIN,RIC,KIN,Hamish Mckenzie,10,10,2,0,c: P Pancholi b: J Trevethan
9,2nd,RIC vs KIN,RIC,KIN,Simo Ivetic,55,46,4,3,b: C McIlveen
9,2nd,RIC vs KIN,RIC,KIN,Brendan Plumb,15,17,2,0,c: P Pancholi b: G Box
9,2nd,RIC vs KIN,RIC,KIN,Bhanuka Keppetipola,1,4,0,0,"run out (T Hoffman, P Pancholi)"
9,2nd,RIC vs KIN,RIC,KIN,Herbie Fischbacher,3,6,0,0,c: L McCann b: P Pancholi
9,2nd,RIC vs KIN,RIC,KIN,Rehan Majoka,7,11,0,0,c: M Parker b: J Trevethan
9,2nd,RIC vs KIN,RIC,KIN,Luke Sullivan,1,3,0,0,c: T Hoffman b: C McIlveen
9,2nd,RIC vs KIN,RIC,KIN,Luke Ajani,2,4,0,0,c: T Hoffman b: C McIlveen
9,2nd,RIC vs KIN,RIC,KIN,Redwan Laghmani,0,0,0,0,not out
9,2nd,MEL vs RIN,RIN,MEL,Hugh Hyslop,25,36,1,1,c: G Lawson b: J Farrand
9,2nd,MEL vs RIN,RIN,MEL,Max Parrott,,2,0,0,c: L Ivanovic b: J Farrand
9,2nd,MEL vs RIN,RIN,MEL,Nikki du Toit,21,26,1,0,c: L Tully b: B O’Riley
9,2nd,MEL vs RIN,RIN,MEL,Kyle Parrott,7,13,1,0,c: L Tully b: B O’Riley
9,2nd,MEL vs RIN,RIN,MEL,James Meehan,33,23,4,0,not out
9,2nd,MEL vs RIN,RIN,MEL,Brendan Reddell,1,2,0,0,c: M Donegan b: B O’Riley
9,2nd,MEL vs RIN,RIN,MEL,Joshua Driscoll,12,18,0,0,run out (M Donegan)
9,2nd,MEL vs RIN,RIN,MEL,Isaac Bepey,,,,,did not bat
9,2nd,MEL vs RIN,RIN,MEL,Phil Halbish,,,,,did not bat
9,2nd,MEL vs RIN,RIN,MEL,Wilson McGillivray,,,,,did not bat
9,2nd,MEL vs RIN,RIN,MEL,Roland Murphy,,,,,did not bat
9,2nd,MEL vs RIN,RIN,MEL,Nicholas Xavier,,,,,did not bat
9,2nd,MEL vs RIN,MEL,RIN,Prabhav Mishra,2,2,0,0,lbw: I Bepey
9,2nd,MEL vs RIN,MEL,RIN,daniel ivanovic,32,34,3,0,not out
9,2nd,MEL vs RIN,MEL,RIN,Luke Ivanovic,14,28,1,0,c: M Parrott b: N Xavier
9,2nd,MEL vs RIN,MEL,RIN,Mark Donegan,51,24,8,1,not out
9,2nd,MEL vs RIN,MEL,RIN,Jonathan Farrand,,,,,did not bat
9,2nd,MEL vs RIN,MEL,RIN,Gabe Lawson,,,,,did not bat
9,2nd,MEL vs RIN,MEL,RIN,Jack Martin,,,,,did not bat
9,2nd,MEL vs RIN,MEL,RIN,Matthew Mountain,,,,,did not bat
9,2nd,MEL vs RIN,MEL,RIN,Bailey O’Riley,,,,,did not bat
9,2nd,MEL vs RIN,MEL,RIN,Luke Tully,,,,,did not bat
9,2nd,MEL vs RIN,MEL,RIN,Liam Walker,,,,,did not bat
9,2nd,MEL vs RIN,MEL,RIN,Trent Wynne,,,,,did not bat
10,2nd,CAR vs CAS,CAS,CAR,Andrew Lewis Poppa,8,11,1,0,c: N England b: M Sheridan
10,2nd,CAR vs CAS,CAS,CAR,Keir Lucas,28,19,3,1,"run out (N England, J Singh)"
10,2nd,CAR vs CAS,CAS,CAR,Lachlan Shinn-mahony,,2,0,0,c: N England b: M Sheridan
10,2nd,CAR vs CAS,CAS,CAR,Lucas Cavigan,6,11,0,0,c: J Stevenson b: A Adihetty
10,2nd,CAR vs CAS,CAS,CAR,Nicholas Ross,59,47,5,3,c: J Stevenson b: V Mohotty
10,2nd,CAR vs CAS,CAS,CAR,Spencer Wray,10,15,0,0,c: N England b: M Sheridan
10,2nd,CAR vs CAS,CAS,CAR,Akshith Sriram,1,2,0,0,b: A Adihetty
10,2nd,CAR vs CAS,CAS,CAR,Henry Edwards,9,5,0,1,b: A Abeyesekera
10,2nd,CAR vs CAS,CAS,CAR,Nicholas Brennan,8,5,1,0,not out
10,2nd,CAR vs CAS,CAS,CAR,Sean Morrow,6,6,1,0,not out
10,2nd,CAR vs CAS,CAS,CAR,Aaron Smillie,,,,,did not bat
10,2nd,CAR vs CAS,CAS,CAR,Jujhar Singh Tamber,,,,,did not bat
10,2nd,CAR vs CAS,CAR,CAS,Jacob Long,31,22,5,0,c: L Cavigan b: H Edwards
10,2nd,CAR vs CAS,CAR,CAS,Jaskabeer Singh,16,12,3,0,c: L Cavigan b: S Morrow
10,2nd,CAR vs CAS,CAR,CAS,Aaron Abeyesekera,37,24,2,3,"run out (L Shinn-mahony, S Wray)"
10,2nd,CAR vs CAS,CAR,CAS,Vinu Mohotty,36,33,2,1,c: L Shinn-mahony b: S Morrow
10,2nd,CAR vs CAS,CAR,CAS,Chris Benedek,18,22,1,0,c: A Sriram b: S Morrow
10,2nd,CAR vs CAS,CAR,CAS,Lenny Wilton,2,3,0,0,c: N Ross b: A Smillie
10,2nd,CAR vs CAS,CAR,CAS,Nicholas England,0,1,0,0,not out
10,2nd,CAR vs CAS,CAR,CAS,Nikhil Reddy Kasarla,,3,0,0,run out (A Smillie)
10,2nd,CAR vs CAS,CAR,CAS,Ashvin Adihetty,,,,,did not bat
10,2nd,CAR vs CAS,CAR,CAS,Matthew Sheridan,,,,,did not bat
10,2nd,CAR vs CAS,CAR,CAS,Krishna Sridhar,,,,,did not bat
10,2nd,CAR vs CAS,CAR,CAS,Jack Stevenson,,,,,did not bat
10,2nd,MEL vs KIN,KIN,MEL,Charles Lill,10,8,2,0,c: B Keppetipola b: J Moraitis
10,2nd,MEL vs KIN,KIN,MEL,Hugh Hyslop,21,21,1,1,st: H Mckenzie b: R Majoka
10,2nd,MEL vs KIN,KIN,MEL,Benjamin Wickham,26,19,1,0,b: B Keppetipola
10,2nd,MEL vs KIN,KIN,MEL,Nikki du Toit,59,42,6,0,not out
10,2nd,MEL vs KIN,KIN,MEL,James Meehan,39,29,3,0,c: B Plumb b: J Moraitis
10,2nd,MEL vs KIN,KIN,MEL,Ritin Raman,2,1,0,0,not out
10,2nd,MEL vs KIN,KIN,MEL,Isaac Bepey,,,,,did not bat
10,2nd,MEL vs KIN,KIN,MEL,Rishi Desai,,,,,did not bat
10,2nd,MEL vs KIN,KIN,MEL,Glenn Hannah,,,,,did not bat
10,2nd,MEL vs KIN,KIN,MEL,Christopher Kellaway,,,,,did not bat
10,2nd,MEL vs KIN,KIN,MEL,Wilson McGillivray,,,,,did not bat
10,2nd,MEL vs KIN,KIN,MEL,Roland Murphy,,,,,did not bat
10,2nd,MEL vs KIN,KIN,MEL,Simon O’Brien,,,,,did not bat
10,2nd,MEL vs KIN,MEL,KIN,Vithum Sathyajith,3,5,0,0,b: I Bepey
10,2nd,MEL vs KIN,MEL,KIN,Hamish Mckenzie,3,11,0,0,c: R Raman b: I Bepey
10,2nd,MEL vs KIN,MEL,KIN,Simo Ivetic,,2,0,0,c: N du Toit b: I Bepey
10,2nd,MEL vs KIN,MEL,KIN,Brendan Plumb,22,19,0,2,c: R Desai b: S O’Brien
10,2nd,MEL vs KIN,MEL,KIN,Luke Sullivan,20,32,1,0,c: G Hannah b: R Murphy
10,2nd,MEL vs KIN,MEL,KIN,Luke Ajani,,2,0,0,b: R Desai
10,2nd,MEL vs KIN,MEL,KIN,Bhanuka Keppetipola,26,27,2,1,not out
10,2nd,MEL vs KIN,MEL,KIN,Herbie Fischbacher,14,24,1,0,not out
10,2nd,MEL vs KIN,MEL,KIN,Redwan Laghmani,,,,,did not bat
10,2nd,MEL vs KIN,MEL,KIN,Rehan Majoka,,,,,did not bat
10,2nd,MEL vs KIN,MEL,KIN,Keiran Mant,,,,,did not bat
10,2nd,MEL vs KIN,MEL,KIN,Jamie Moraitis,,,,,did not bat
10,2nd,CAM vs ESS,ESS,CAM,Adit Pawha,43,32,5,1,b: K Darji
10,2nd,CAM vs ESS,ESS,CAM,Prajay Paramesh,17,18,3,0,c: L Tobin b: N Rai
10,2nd,CAM vs ESS,ESS,CAM,Tom Scott,61,48,9,0,not out
10,2nd,CAM vs ESS,ESS,CAM,Coby Fitzsimmons,51,27,3,3,not out
10,2nd,CAM vs ESS,ESS,CAM,Reuben Jamieson,,,,,did not bat
10,2nd,CAM vs ESS,ESS,CAM,Griffin McComb,,,,,did not bat
10,2nd,CAM vs ESS,ESS,CAM,Aidan Nicholls,,,,,did not bat
10,2nd,CAM vs ESS,ESS,CAM,Samuel Olsen,,,,,did not bat
10,2nd,CAM vs ESS,ESS,CAM,Sacheen R Paramesh,,,,,did not bat
10,2nd,CAM vs ESS,ESS,CAM,Daniel Pietz,,,,,did not bat
10,2nd,CAM vs ESS,ESS,CAM,Kevin Prior,,,,,did not bat
10,2nd,CAM vs ESS,ESS,CAM,DAKSH SAINI,,,,,did not bat
10,2nd,CAM vs ESS,CAM,ESS,Aidan Salvado,4,7,1,0,lbw: A Nicholls
10,2nd,CAM vs ESS,CAM,ESS,Nicholas Markovski,4,2,1,0,b: S Paramesh
10,2nd,CAM vs ESS,CAM,ESS,Harvinder Singh,1,5,0,0,c: G McComb b: A Nicholls
10,2nd,CAM vs ESS,CAM,ESS,Ikroop Dhanoa,68,36,3,6,c: S Olsen b: R Jamieson
10,2nd,CAM vs ESS,CAM,ESS,Jarrod Parsons,2,3,0,0,c: C Fitzsimmons b: S Paramesh
10,2nd,CAM vs ESS,CAM,ESS,Vihanga Fernando,26,15,3,2,c: A Nicholls b: R Jamieson
10,2nd,CAM vs ESS,CAM,ESS,Liam Tobin,1,7,0,0,st: G McComb b: K Prior
10,2nd,CAM vs ESS,CAM,ESS,Krit Darji,1,9,0,0,c: K Prior b: D SAINI
10,2nd,CAM vs ESS,CAM,ESS,Arin Mishra,13,18,1,0,lbw: S Paramesh
10,2nd,CAM vs ESS,CAM,ESS,Ethan Brne,10,7,2,0,not out
10,2nd,CAM vs ESS,CAM,ESS,Henry Robertson,2,5,0,0,c: C Fitzsimmons b: K Prior
10,2nd,CAM vs ESS,CAM,ESS,Navdeep Rai,,,,,did not bat
10,2nd,RIC vs DAN,DAN,RIC,Tyler Hoffman,4,9,0,0,b: H Wrigglesworth
10,2nd,RIC vs DAN,DAN,RIC,Jack Iverson,10,6,1,1,c: M Marinic b: P Hirani
10,2nd,RIC vs DAN,DAN,RIC,Ranbir Singh,1,5,0,0,b: P Hirani
10,2nd,RIC vs DAN,DAN,RIC,Archit Bhatia,28,27,3,0,c: T Morrison b: M Marinic
10,2nd,RIC vs DAN,DAN,RIC,Max Parker,13,24,0,0,c&b: A Fernando
10,2nd,RIC vs DAN,DAN,RIC,Griffin Box,41,27,6,0,not out
10,2nd,RIC vs DAN,DAN,RIC,Kurt Heigl,29,20,3,0,c: A Fernando b: T Evans
10,2nd,RIC vs DAN,DAN,RIC,Thomas Purcell,4,2,0,0,not out
10,2nd,RIC vs DAN,DAN,RIC,Luke McCann,,,,,did not bat
10,2nd,RIC vs DAN,DAN,RIC,Callum McIlveen,,,,,did not bat
10,2nd,RIC vs DAN,DAN,RIC,Prithish Pancholi,,,,,did not bat
10,2nd,RIC vs DAN,DAN,RIC,Jack Trevethan,,,,,did not bat
10,2nd,RIC vs DAN,RIC,DAN,Dhanusha Gamage,55,37,6,0,c: A Bhatia b: C McIlveen
10,2nd,RIC vs DAN,RIC,DAN,Abhikaran Singh Chhina,25,15,2,2,c: G Box b: P Pancholi
10,2nd,RIC vs DAN,RIC,DAN,Tom Morrison,11,14,0,0,c: J Iverson b: G Box
10,2nd,RIC vs DAN,RIC,DAN,Aaron Fernando,10,9,1,0,b: L McCann
10,2nd,RIC vs DAN,RIC,DAN,Max Marinic,22,16,2,1,not out
10,2nd,RIC vs DAN,RIC,DAN,Venuk Hemachandra,7,4,0,1,c: T Hoffman b: C McIlveen
10,2nd,RIC vs DAN,RIC,DAN,Sayed Rihan,2,5,0,0,c: M Parker b: P Pancholi
10,2nd,RIC vs DAN,RIC,DAN,Christian Smith,5,5,0,0,c: G Box b: C McIlveen
