round,grade,matchup,opposition,current_batting,over_num,bowler_for_row,runs,wickets
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,70,S De Silva,13,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,69,Brodie Symons,3,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,68,Shenuka De Silva,0,1
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,67,Matt Wilcox,7,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,66,S De Silva,8,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,65,Matt Wilcox,4,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,64,S De Silva,3,1
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,63,Matt Wilcox,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,62,Shenuka De Silva,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,61,Cam McClure,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,60,Shenuka De Silva,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,59,C McClure,2,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,58,Shenuka De Silva,5,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,57,Cam McClure,4,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,56,Shenuka De Silva,2,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,55,Brodie Symons,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,54,Shenuka De Silva,5,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,53,Brodie Symons,7,1
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,52,Shenuka De Silva,6,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,51,Brodie Symons,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,50,Shenuka De Silva,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,49,Brodie Symons,4,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,48,Shenuka De Silva,3,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,47,Lachlan Bangs,8,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,46,Shenuka De Silva,5,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,45,Lachlan Bangs,7,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,44,Matt Wilcox,2,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,43,Lachlan Bangs,2,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,42,Matt Wilcox,2,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,41,Cam McClure,4,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,40,Matt Wilcox,10,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,39,Cam McClure,3,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,38,Matt Wilcox,0,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,37,Cam McClure,0,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,36,Matt Wilcox,4,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,35,B Symons,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,34,S De Silva,5,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,33,Brodie Symons,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,32,Shenuka De Silva,6,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,31,Brodie Symons,10,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,30,Shenuka De Silva,3,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,29,Cameron Hemp,2,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,28,Shenuka De Silva,3,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,27,Cam McClure,2,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,26,Shenuka De Silva,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,25,Cam McClure,5,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,24,Shenuka De Silva,3,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,23,Lachlan Bangs,0,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,22,Matt Wilcox,5,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,21,L Bangs,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,20,Matt Wilcox,4,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,19,Lachlan Bangs,0,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,18,Matt Wilcox,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,17,Lachlan Bangs,7,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,16,Matt Wilcox,4,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,15,Lachlan Bangs,4,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,14,Matt Wilcox,2,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,13,Brodie Symons,4,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,12,Matt Wilcox,2,1
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,11,Brodie Symons,2,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,10,Matt Wilcox,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,9,Brodie Symons,4,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,8,M Wilcox,0,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,7,Cam McClure,2,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,6,Brodie Symons,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,5,Cam McClure,2,1
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,4,Brodie Symons,0,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,3,Cam McClure,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,2,Brodie Symons,1,0
2,1st,1st NOR vs 1st PRA,1st PRA,1st NOR,1,Cam McClure,3,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,81,J Smith,6,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,80,Joe Medew-Ewen,5,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,79,Jackson Smith,5,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,78,Joe Medew-Ewen,3,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,77,Jackson Smith,4,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,76,Joe Medew-Ewen,0,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,75,Jackson Smith,0,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,74,Joe Medew-Ewen,2,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,73,S Harbinson,1,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,72,Joe Medew-Ewen,5,1
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,71,S Harbinson,1,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,70,Joe Medew-Ewen,4,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,69,S Harbinson,1,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,68,Joe Medew-Ewen,2,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,67,Sam Harbinson,0,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,66,Jackson Smith,9,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,65,Archie Lalor,1,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,64,J Smith,3,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,63,Archie Lalor,0,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,62,Jackson Smith,3,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,61,Archie Lalor,3,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,60,Jackson Smith,0,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,59,Archie Lalor,0,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,58,Jackson Smith,2,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,57,Archie Lalor,4,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,56,Jackson Smith,4,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,55,Archie Lalor,0,2
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,54,Jackson Smith,4,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,53,Archie Lalor,4,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,52,Adam Howard,0,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,51,Joe Medew-Ewen,1,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,50,Adam Howard,10,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,49,Joe Medew-Ewen,4,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,48,S Harbinson,5,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,47,Joe Medew-Ewen,3,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,46,Sam Harbinson,4,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,45,Joe Medew-Ewen,1,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,44,S Harbinson,2,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,43,Joe Medew-Ewen,4,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,42,J Smith,2,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,41,Joe Medew-Ewen,0,1
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,40,Jackson Smith,5,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,39,Joe Medew-Ewen,3,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,38,Jackson Smith,2,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,37,Joe Medew-Ewen,4,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,36,Jackson Smith,0,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,35,Archie Lalor,7,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,34,Jackson Smith,5,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,33,Archie Lalor,5,1
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,32,J Smith,6,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,31,Archie Lalor,9,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,30,Jackson Smith,1,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,29,Adam Howard,0,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,28,Joe Medew-Ewen,0,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,27,Adam Howard,6,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,26,Joe Medew-Ewen,1,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,25,Adam Howard,6,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,24,J Medew-Ewen,5,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,23,Adam Howard,1,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,22,Joe Medew-Ewen,5,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,21,Adam Howard,4,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,20,Sam Harbinson,1,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,19,Archie Lalor,4,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,18,S Harbinson,4,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,17,Archie Lalor,3,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,16,Sam Harbinson,0,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,15,Archie Lalor,1,1
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,14,Sam Harbinson,6,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,13,Archie Lalor,4,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,12,S Harbinson,3,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,11,Jackson Smith,14,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,10,S Harbinson,1,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,9,Jackson Smith,7,1
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,8,A Lalor,14,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,7,Jackson Smith,0,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,6,Archie Lalor,6,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,5,Jackson Smith,12,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,4,Archie Lalor,0,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,3,Jackson Smith,0,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,2,Archie Lalor,1,0
2,1st,1st NOR vs 1st PRA,1st NOR,1st PRA,1,Jackson Smith,0,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,87,Wilson McGillivray,3,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,86,Glenn Hannah,4,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,85,Jack Sullivan,10,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,84,Glenn Hannah,0,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,83,Jack Sullivan,10,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,82,Jonathan Merlo,4,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,81,Jack Sullivan,12,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,80,J Merlo,8,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,79,Wilson McGillivray,7,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,78,Jonathan Merlo,2,1
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,77,Wilson McGillivray,3,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,76,Jonathan Merlo,4,1
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,75,Wilson McGillivray,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,74,J Merlo,2,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,73,Wilson McGillivray,5,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,72,Jonathan Merlo,4,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,71,Wilson McGillivray,0,1
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,70,Jonathan Merlo,6,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,69,Wilson McGillivray,8,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,68,Jonathan Merlo,3,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,67,Jack Sullivan,2,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,66,Glenn Hannah,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,65,Jack Sullivan,3,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,64,Glenn Hannah,0,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,63,Jack Sullivan,8,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,62,Glenn Hannah,4,1
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,61,Jack Sullivan,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,60,Glenn Hannah,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,59,Jack Sullivan,3,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,58,Glenn Hannah,8,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,57,J Sullivan,2,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,56,J Merlo,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,55,W McGillivray,2,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,54,Jonathan Merlo,4,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,53,Wilson McGillivray,1,1
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,52,Rishi Desai,5,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,51,W McGillivray,2,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,50,Rishi Desai,8,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,49,Glenn Hannah,6,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,48,Rishi Desai,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,47,Glenn Hannah,0,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,46,Rishi Desai,4,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,45,Jonathan Merlo,4,1
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,44,Rishi Desai,6,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,43,Jonathan Merlo,6,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,42,Rishi Desai,6,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,41,Jonathan Merlo,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,40,Glenn Hannah,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,39,Jonathan Merlo,3,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,38,Glenn Hannah,0,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,37,Jonathan Merlo,4,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,36,Jack Sullivan,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,35,Wilson McGillivray,2,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,34,Jack Sullivan,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,33,Wilson McGillivray,0,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,32,Jack Sullivan,4,1
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,31,W McGillivray,6,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,30,Jack Sullivan,4,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,29,Wilson McGillivray,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,28,Jack Sullivan,0,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,27,Jonathan Merlo,6,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,26,Jack Sullivan,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,25,Jonathan Merlo,7,1
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,24,Glenn Hannah,5,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,23,Jonathan Merlo,10,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,22,Christian Howe,3,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,21,Jonathan Merlo,0,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,20,Christian Howe,10,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,19,Jonathan Merlo,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,18,Jack Sullivan,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,17,W McGillivray,5,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,16,Jack Sullivan,7,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,15,Wilson McGillivray,2,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,14,Jack Sullivan,3,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,13,Wilson McGillivray,5,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,12,Jack Sullivan,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,11,Wilson McGillivray,8,1
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,10,Glenn Hannah,4,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,9,Wilson McGillivray,7,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,8,Glenn Hannah,3,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,7,Jack Sullivan,3,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,6,Glenn Hannah,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,5,Jack Sullivan,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,4,Glenn Hannah,0,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,3,Jack Sullivan,1,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,2,Glenn Hannah,2,0
2,1st,1st FOO vs 1st MEL,1st MEL,1st FOO,1,Jack Sullivan,1,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,84,L Mason,4,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,83,Daniel Wilczynski,17,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,82,Liam Mason,3,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,81,Daniel Wilczynski,2,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,80,Max Birthisel,6,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,79,Mitchell Jamieson,1,1
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,78,Max Birthisel,2,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,77,Mitchell Jamieson,4,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,76,Max Birthisel,2,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,75,Mitchell Jamieson,6,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,74,Max Birthisel,1,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,73,Liam Mason,0,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,72,Max Birthisel,0,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,71,Liam Mason,6,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,70,Jay Vine,12,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,69,Daniel Wilczynski,5,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,68,Jay Vine,6,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,67,Daniel Wilczynski,5,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,66,Jay Vine,4,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,65,Daniel Wilczynski,2,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,64,Max Birthisel,1,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,63,Jack Prestwidge,5,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,62,Jay Vine,1,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,61,J Prestwidge,4,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,60,Jay Vine,3,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,59,Jack Prestwidge,5,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,58,Ben Roosenboom,1,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,57,Jay Vine,0,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,56,B Roosenboom,2,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,55,Jay Vine,0,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,54,Ben Roosenboom,1,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,53,Jay Vine,5,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,52,A Nadeem,5,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,51,Jay Vine,4,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,50,Aiman Nadeem,4,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,49,Jay Vine,0,1
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,48,Aiman Nadeem,0,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,47,Jay Vine,4,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,46,Liam Mason,6,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,45,Daniel Wilczynski,6,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,44,Liam Mason,2,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,43,D Wilczynski,8,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,42,Liam Mason,0,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,41,Daniel Wilczynski,2,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,40,Ben Roosenboom,9,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,39,Max Birthisel,4,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,38,B Roosenboom,8,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,37,Max Birthisel,5,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,36,Ben Roosenboom,8,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,35,Max Birthisel,5,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,34,Ben Roosenboom,5,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,33,Max Birthisel,1,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,32,Ben Roosenboom,0,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,31,Max Birthisel,0,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,30,Ben Roosenboom,0,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,29,Max Birthisel,3,1
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,28,Ben Roosenboom,6,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,27,Max Birthisel,3,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,26,Ben Roosenboom,0,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,25,Max Birthisel,4,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,24,Ben Roosenboom,4,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,23,Jack Prestwidge,10,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,22,B Roosenboom,2,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,21,J Prestwidge,9,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,20,Liam Mason,2,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,19,Jack Prestwidge,2,0
2,1st,1st FOO vs 1st MEL,1st FOO,1st MEL,18,Liam Mason,0,0
