round,grade,matchup,opposition,bowling_team,bowler_name,overs,maidens,runs,wickets,wides,no_balls
4,2nd,CAM vs KIN,KIN,CAM,Daniel Pietz,8,,0,32,4.00,1
4,2nd,CAM vs KIN,KIN,CAM,Jakey Pietz,10,,0,28,2.80,0
4,2nd,CAM vs KIN,KIN,CAM,Kevin Prior,6,,0,17,2.83,1
4,2nd,CAM vs KIN,KIN,CAM,Prajay Paramesh,2,,0,4,2.00,0
4,2nd,CAM vs KIN,KIN,CAM,Samuel Olsen,10,,1,48,4.80,0
4,2nd,ESS vs PRA,ESS,PRA,Hugh Birchall,4,,0,32,8.00,2
4,2nd,ESS vs PRA,ESS,PRA,Max Keogh,8,,0,54,6.75,1
4,2nd,ESS vs PRA,ESS,PRA,Damon Malcolm,8,,1,34,4.25,1
4,2nd,ESS vs PRA,ESS,PRA,James Boyce,5,,0,35,7.00,0
4,2nd,ESS vs PRA,ESS,PRA,Pranav Menon,1,,0,13,13.00,0
4,2nd,ESS vs PRA,ESS,PRA,Henry Nicholls,10,,0,64,6.40,2
4,2nd,ESS vs PRA,ESS,PRA,Nicholas Morrey,10,,0,37,3.70,0
4,2nd,ESS vs PRA,ESS,PRA,Will Scott,4,,0,16,4.00,0
4,2nd,ESS vs PRA,PRA,ESS,Lachie Busk,8,,1,34,4.25,1
4,2nd,ESS vs PRA,PRA,ESS,Muhammad Abdulrafay,10,,1,53,5.30,3
4,2nd,ESS vs PRA,PRA,ESS,Noman Safdar,10,,0,48,4.80,2
4,2nd,ESS vs PRA,PRA,ESS,Arshit Rajput,8,,0,53,6.62,0
4,2nd,ESS vs PRA,PRA,ESS,Henry Robertson,5,,0,24,4.80,0
4,2nd,ESS vs PRA,PRA,ESS,Ikroop Dhanoa,6,,0,37,6.16,0
4,2nd,ESS vs PRA,PRA,ESS,Noah Panaia,1,,0,13,13.00,0
4,2nd,RIC vs CAR,RIC,CAR,Julian Pollard,6.4,,2,16,2.40,2
4,2nd,RIC vs CAR,RIC,CAR,Sean Morrow,8,,1,18,2.25,1
4,2nd,RIC vs CAR,RIC,CAR,Jack Beer,10,,3,25,2.50,0
4,2nd,RIC vs CAR,RIC,CAR,Aryan J Sharma,7,,0,32,4.57,0
4,2nd,RIC vs CAR,RIC,CAR,Henry Edwards,10,,1,43,4.30,0
4,2nd,RIC vs CAR,RIC,CAR,Akshith Sriram,3,,0,4,1.33,0
4,2nd,RIC vs CAR,CAR,RIC,Jackson Reed,2,,0,17,8.50,1
4,2nd,RIC vs CAR,CAR,RIC,Luke McCann,7,,1,25,3.57,1
4,2nd,RIC vs CAR,CAR,RIC,Griffin Box,9.4,,2,39,4.03,0
4,2nd,RIC vs CAR,CAR,RIC,Dhruval Parikh,10,,2,33,3.30,0
4,2nd,RIC vs CAR,CAR,RIC,Prithish Pancholi,10,,2,17,1.70,1
4,2nd,RIC vs CAR,CAR,RIC,Kurt Heigl,1,,0,7,7.00,0
4,2nd,RIC vs CAR,CAR,RIC,Tim Goodman,3,,1,5,1.66,0
4,2nd,NOR vs FOO,NOR,FOO,Liam Mason,10,,1,65,6.50,5
4,2nd,NOR vs FOO,NOR,FOO,Umair Butt,10,,0,64,6.40,6
4,2nd,NOR vs FOO,NOR,FOO,Ashton Frost,9,,1,49,5.44,1
4,2nd,NOR vs FOO,NOR,FOO,Lachlan Fitzgerald,5,,0,29,5.80,0
4,2nd,NOR vs FOO,NOR,FOO,Blake Aggelis,7,,0,39,5.57,0
4,2nd,NOR vs FOO,NOR,FOO,Aayan Nadeem,4,,0,19,4.75,1
4,2nd,NOR vs FOO,NOR,FOO,Luke Gilham,5,,0,25,5.00,0
4,2nd,NOR vs FOO,FOO,NOR,Adam Howard,9.1,,0,44,4.80,3
4,2nd,NOR vs FOO,FOO,NOR,Michael Rogneda,10,,0,47,4.70,1
4,2nd,NOR vs FOO,FOO,NOR,Ethan Sharkey,1,,0,18,18.00,0
4,2nd,NOR vs FOO,FOO,NOR,Matthew Pearce,10,,1,39,3.90,0
4,2nd,NOR vs FOO,FOO,NOR,Roby Lane,9,,0,46,5.11,4
4,2nd,NOR vs FOO,FOO,NOR,Daniel Lalor,2,,0,23,11.50,0
4,2nd,NOR vs FOO,FOO,NOR,Samson Storey,8,,1,38,4.75,2
4,2nd,CAS vs ST,CAS,ST,Harry Jones,9,,0,50,5.55,2
4,2nd,CAS vs ST,CAS,ST,Luke Gandy,10,,0,55,5.50,0
4,2nd,CAS vs ST,CAS,ST,Declan McComb,10,,1,46,4.60,1
4,2nd,CAS vs ST,CAS,ST,Lachlan Graf,7,,1,20,2.85,0
4,2nd,CAS vs ST,CAS,ST,James Gray,10,,0,47,4.70,0
4,2nd,CAS vs ST,CAS,ST,Angus Newman,4,,0,18,4.50,1
4,2nd,CAS vs ST,ST,CAS,Rohan Mathew,5,,0,37,7.40,1
4,2nd,CAS vs ST,ST,CAS,Matthew Sheridan,7,,1,32,4.57,0
4,2nd,CAS vs ST,ST,CAS,Jack Stevenson,10,,0,41,4.10,0
4,2nd,CAS vs ST,ST,CAS,Ashvin Adihetty,10,,0,35,3.50,0
4,2nd,CAS vs ST,ST,CAS,Jacob Long,10,,1,29,2.90,0
4,2nd,CAS vs ST,ST,CAS,Aaron Abeyesekera,8,,0,44,5.50,1
5,2nd,GEE vs RIC,GEE,RIC,Jack Trevethan,5,,0,28,5.60,1
5,2nd,GEE vs RIC,GEE,RIC,Luke McCann,6,,0,15,2.50,1
5,2nd,GEE vs RIC,GEE,RIC,Prithish Pancholi,6,,1,21,3.50,3
5,2nd,GEE vs RIC,GEE,RIC,Jack Iverson,2,,0,5,2.50,0
5,2nd,GEE vs RIC,GEE,RIC,Joshua Ash,8.3,,0,20,2.35,0
5,2nd,GEE vs RIC,GEE,RIC,Callum McIlveen,6,,0,28,4.66,1
5,2nd,GEE vs RIC,RIC,GEE,Nathan Harper,3,,0,17,5.66,1
5,2nd,GEE vs RIC,RIC,GEE,Patrick Sullivan,5,,1,13,2.60,0
5,2nd,GEE vs RIC,RIC,GEE,Liam Biddiscombe,6,,0,22,3.66,0
5,2nd,GEE vs RIC,RIC,GEE,Paawan Sharma,6,,0,33,5.50,3
5,2nd,GEE vs RIC,RIC,GEE,Joshua Slater,5,,0,20,4.00,5
5,2nd,GEE vs RIC,RIC,GEE,Josh Collins,4,,0,14,3.50,0
5,2nd,NOR vs CAM,NOR,CAM,Christopher Gorman,6,,1,12,2.00,1
5,2nd,NOR vs CAM,NOR,CAM,simon greene,6,,0,39,6.50,6
5,2nd,NOR vs CAM,NOR,CAM,Daniel Pietz,7,,0,24,3.42,0
5,2nd,NOR vs CAM,NOR,CAM,Jakey Pietz,10,,2,14,1.40,0
5,2nd,NOR vs CAM,NOR,CAM,Kevin Prior,8.3,,1,18,2.11,0
5,2nd,NOR vs CAM,CAM,NOR,Adam Howard,5,,1,23,4.60,2
5,2nd,NOR vs CAM,CAM,NOR,Ethan Sharkey,6,,1,27,4.50,0
5,2nd,NOR vs CAM,CAM,NOR,Matthew Pearce,7,,1,18,2.57,0
5,2nd,NOR vs CAM,CAM,NOR,Samson Storey,2,,0,14,7.00,0
5,2nd,NOR vs CAM,CAM,NOR,Earl Dicesare,6.1,,0,28,4.54,0
5,2nd,DAN vs CAS,DAN,CAS,Rohan Mathew,6,,1,26,4.33,1
5,2nd,DAN vs CAS,DAN,CAS,Matthew Sheridan,8,,1,56,7.00,1
5,2nd,DAN vs CAS,DAN,CAS,Jack Stevenson,10,,0,43,4.30,2
5,2nd,DAN vs CAS,DAN,CAS,Aaron Abeyesekera,8,,0,39,4.87,1
5,2nd,DAN vs CAS,DAN,CAS,Ashvin Adihetty,9,,0,43,4.77,0
5,2nd,DAN vs CAS,DAN,CAS,Jacob Long,7,,0,50,7.14,1
5,2nd,DAN vs CAS,DAN,CAS,Jaskabeer Singh,2,,0,15,7.50,0
5,2nd,DAN vs CAS,CAS,DAN,Hayden Wrigglesworth,10,,0,48,4.80,1
5,2nd,DAN vs CAS,CAS,DAN,Nathan Whitford,6,,2,19,3.16,1
5,2nd,DAN vs CAS,CAS,DAN,Tom Morrison,6,,0,31,5.16,1
5,2nd,DAN vs CAS,CAS,DAN,Tyler Evans,4,,0,20,5.00,0
5,2nd,DAN vs CAS,CAS,DAN,Vishesh Bansal,6,,0,29,4.83,0
5,2nd,DAN vs CAS,CAS,DAN,Aaron Fernando,6,,0,45,7.50,1
5,2nd,DAN vs CAS,CAS,DAN,Sayed Rihan,7,,0,33,4.71,0
5,2nd,DAN vs CAS,CAS,DAN,Jett Kelly,2.1,,0,9,4.15,0
5,2nd,ESS vs KIN,ESS,KIN,Kyle Scott,0.2,,0,0,0.00,0
5,2nd,ESS vs KIN,ESS,KIN,Luke Sullivan,2.4,,0,13,4.87,1
5,2nd,ESS vs KIN,ESS,KIN,Dylan Jacotine,7,,0,55,7.85,1
5,2nd,ESS vs KIN,ESS,KIN,Herbie Fischbacher,10,,0,58,5.80,0
5,2nd,ESS vs KIN,ESS,KIN,Jamie Moraitis,10,,0,52,5.20,0
5,2nd,ESS vs KIN,ESS,KIN,Bhanuka Keppetipola,10,,0,34,3.40,0
5,2nd,ESS vs KIN,ESS,KIN,Rehan Majoka,10,,0,49,4.90,0
5,2nd,ESS vs KIN,KIN,ESS,Lachie Busk,10,,1,56,5.60,0
5,2nd,ESS vs KIN,KIN,ESS,Muhammad Abdulrafay,10,,2,52,5.20,0
5,2nd,ESS vs KIN,KIN,ESS,Navdeep Rai,8.3,,0,59,6.94,0
5,2nd,ESS vs KIN,KIN,ESS,Simrth Singh Gill,6,,0,22,3.66,0
5,2nd,ESS vs KIN,KIN,ESS,Ikroop Dhanoa,10,,0,47,4.70,0
5,2nd,ESS vs KIN,KIN,ESS,Henry Robertson,5,,0,29,5.80,1
5,2nd,FOO vs MEL,FOO,MEL,Nicholas Xavier,8,,0,53,6.62,4
5,2nd,FOO vs MEL,FOO,MEL,Isaac Bepey,8,,0,51,6.37,3
5,2nd,FOO vs MEL,FOO,MEL,Thomas Cesaro,10,,0,54,5.40,3
5,2nd,FOO vs MEL,FOO,MEL,Phil Halbish,6,,0,23,3.83,0
5,2nd,FOO vs MEL,FOO,MEL,Tom Reid,4,,0,37,9.25,3
5,2nd,FOO vs MEL,FOO,MEL,Kyle Parrott,10,,0,40,4.00,1
5,2nd,FOO vs MEL,FOO,MEL,Benjamin Wickham,4,,0,29,7.25,0
5,2nd,FOO vs MEL,FOO,MEL,Sam Anderson,0,,0,0,0.00,0
5,2nd,FOO vs MEL,FOO,MEL,Nikki du Toit,0,,0,0,0.00,0
5,2nd,FOO vs MEL,FOO,MEL,Oliver Gunning,0,,0,0,0.00,0
5,2nd,FOO vs MEL,FOO,MEL,Max Parrott,0,,0,0,0.00,0
5,2nd,FOO vs MEL,MEL,FOO,Liam Mason,6,,0,34,5.66,1
5,2nd,FOO vs MEL,MEL,FOO,Lachlan Fitzgerald,6,,0,33,5.50,1
5,2nd,FOO vs MEL,MEL,FOO,Umair Butt,4,,0,15,3.75,3
5,2nd,FOO vs MEL,MEL,FOO,Joshua Pace,10,,0,46,4.60,0
5,2nd,FOO vs MEL,MEL,FOO,Blake Aggelis,10,,0,50,5.00,0
5,2nd,FOO vs MEL,MEL,FOO,Ashton Frost,6,,0,27,4.50,1
5,2nd,FOO vs MEL,MEL,FOO,Daksh Kumar,5.4,,1,29,5.11,0
5,2nd,FOO vs MEL,MEL,FOO,Max Hatzoglou,0,,0,0,0.00,0
5,2nd,FOO vs MEL,MEL,FOO,Aayan Nadeem,0,,0,0,0.00,0
5,2nd,FOO vs MEL,MEL,FOO,Luke Gilham,0,,0,0,0.00,0
5,2nd,CAR vs MEL,CAR,MEL,James Browning,10,,3,49,4.90,3
5,2nd,CAR vs MEL,CAR,MEL,Krish Kumar,8,,0,30,3.75,0
5,2nd,CAR vs MEL,CAR,MEL,Harshit Takkar,8,,1,30,3.75,1
5,2nd,CAR vs MEL,CAR,MEL,Elliott Durrant,10,,1,22,2.20,1
5,2nd,CAR vs MEL,CAR,MEL,Om Patel,9,,1,28,3.11,0
5,2nd,CAR vs MEL,MEL,CAR,Dominic Sullivan,4,,0,22,5.50,0
5,2nd,CAR vs MEL,MEL,CAR,Julian Pollard,5,,0,27,5.40,1
5,2nd,CAR vs MEL,MEL,CAR,Sean Morrow,6,,1,19,3.16,2
5,2nd,CAR vs MEL,MEL,CAR,Aryan J Sharma,4,,0,29,7.25,0
5,2nd,CAR vs MEL,MEL,CAR,Henry Edwards,9.3,,2,40,4.21,5
5,2nd,CAR vs MEL,MEL,CAR,Jack Beer,4,,0,23,5.75,0
5,2nd,PRA vs FRA,PRA,FRA,Mitchell Cestnik,9,,0,47,5.22,3
5,2nd,PRA vs FRA,PRA,FRA,Harrison Wallace,8,,0,70,8.75,2
5,2nd,PRA vs FRA,PRA,FRA,Jack Hay,10,,1,73,7.30,3
5,2nd,PRA vs FRA,PRA,FRA,Lachlan Hose,10,,0,50,5.00,1
5,2nd,PRA vs FRA,PRA,FRA,Jye Dignan,7,,1,33,4.71,0
5,2nd,PRA vs FRA,PRA,FRA,Lucas McConnell,6,,1,28,4.66,1
5,2nd,PRA vs FRA,FRA,PRA,Hugh Birchall,8,,0,25,3.12,0
5,2nd,PRA vs FRA,FRA,PRA,James Boyce,10,,0,46,4.60,0
5,2nd,PRA vs FRA,FRA,PRA,Hamish Braden,4,,0,18,4.50,1
5,2nd,PRA vs FRA,FRA,PRA,Liam McGain,5.4,,0,32,5.64,0
5,2nd,PRA vs FRA,FRA,PRA,Henry Nicholls,5,,0,28,5.60,1
5,2nd,PRA vs FRA,FRA,PRA,Pranav Menon,4,,0,13,3.25,0
5,2nd,PRA vs FRA,FRA,PRA,Nicholas Morrey,3,,0,15,5.00,0
5,2nd,GRE vs RIN,GRE,RIN,Jonathan Farrand,10,,1,46,4.60,3
5,2nd,GRE vs RIN,GRE,RIN,Liam Walker,10,,2,31,3.10,1
5,2nd,GRE vs RIN,GRE,RIN,Jack Martin,10,,0,37,3.70,5
5,2nd,GRE vs RIN,GRE,RIN,Gabe Lawson,10,,1,34,3.40,0
5,2nd,GRE vs RIN,GRE,RIN,Bailey O’Riley,1,,0,19,19.00,0
5,2nd,GRE vs RIN,GRE,RIN,Prabhav Mishra,9,,0,45,5.00,0
5,2nd,GRE vs RIN,RIN,GRE,Declan Highgate,4,,0,27,6.75,0
5,2nd,GRE vs RIN,RIN,GRE,Michael Cross,6,,1,32,5.33,0
5,2nd,GRE vs RIN,RIN,GRE,Mitch Clark,4,,0,25,6.25,1
5,2nd,GRE vs RIN,RIN,GRE,Lewis Dichiera,7,,0,45,6.42,4
5,2nd,GRE vs RIN,RIN,GRE,Nirmana Fernando,6,,0,28,4.66,0
5,2nd,GRE vs RIN,RIN,GRE,Ashley Fernando,4,,0,38,9.50,0
5,2nd,GRE vs RIN,RIN,GRE,Kanishk Bollu,3,,0,23,7.66,4
5,2nd,ST vs FIT,ST,FIT,Gurnaz Khatra,10,,0,42,4.20,1
5,2nd,ST vs FIT,ST,FIT,Rahul Surendran,6,,1,28,4.66,1
5,2nd,ST vs FIT,ST,FIT,Angus Robinson,6,,0,26,4.33,0
5,2nd,ST vs FIT,ST,FIT,Kepler Lukies,10,,0,37,3.70,0
5,2nd,ST vs FIT,ST,FIT,Rupptaz Kharoud,6,,0,25,4.16,1
5,2nd,ST vs FIT,ST,FIT,Brodie Richardson,5,,0,26,5.20,0
5,2nd,ST vs FIT,ST,FIT,Miller Childs,7,,0,28,4.00,2
5,2nd,ST vs FIT,FIT,ST,Luke Gandy,7.3,,0,19,2.53,3
5,2nd,ST vs FIT,FIT,ST,Lachlan Graf,6,,1,16,2.66,0
5,2nd,ST vs FIT,FIT,ST,Harry Jones,8,,0,49,6.12,0
5,2nd,ST vs FIT,FIT,ST,Declan McComb,8,,2,17,2.12,0
5,2nd,ST vs FIT,FIT,ST,James Gray,2,,0,14,7.00,0
5,2nd,ST vs FIT,FIT,ST,Jobe Kennedy,4,,0,25,6.25,0
5,2nd,ST vs FIT,FIT,ST,Angus Newman,9,,0,29,3.22,1
6,2nd,KIN vs GEE,KIN,GEE,Patrick Sullivan,10,,1,29,2.90,4
6,2nd,KIN vs GEE,KIN,GEE,Kyle Bienefelt,9,,0,40,4.44,1
6,2nd,KIN vs GEE,KIN,GEE,Joshua Slater,9,,0,38,4.22,1
6,2nd,KIN vs GEE,KIN,GEE,Liam Biddiscombe,8,,1,33,4.12,1
6,2nd,KIN vs GEE,KIN,GEE,Paawan Sharma,6,,0,38,6.33,0
6,2nd,KIN vs GEE,KIN,GEE,Ted Bain,4,,1,11,2.75,0
6,2nd,KIN vs GEE,GEE,KIN,Herbie Fischbacher,7.5,,0,31,3.95,0
6,2nd,KIN vs GEE,GEE,KIN,Jamie Moraitis,7,,0,43,6.14,1
6,2nd,KIN vs GEE,GEE,KIN,Rehan Majoka,9,,0,42,4.66,0
6,2nd,KIN vs GEE,GEE,KIN,Bhanuka Keppetipola,10,,0,42,4.20,0
6,2nd,KIN vs GEE,GEE,KIN,Redwan Laghmani,9,,0,43,4.77,1
6,2nd,CAR vs FOO,CAR,FOO,Lachlan Fitzgerald,3,,0,19,6.33,0
6,2nd,CAR vs FOO,CAR,FOO,Umair Butt,5,,0,44,8.80,1
6,2nd,CAR vs FOO,CAR,FOO,Blake Aggelis,6,,0,26,4.33,0
6,2nd,CAR vs FOO,CAR,FOO,Bailey Toseland,6,,0,50,8.33,0
6,2nd,CAR vs FOO,CAR,FOO,Luke Gilham,3,,0,27,9.00,0
6,2nd,CAR vs FOO,CAR,FOO,Aiden D'Souza,4,,0,31,7.75,0
6,2nd,CAR vs FOO,FOO,CAR,Dominic Sullivan,3.4,,1,9,2.45,0
6,2nd,CAR vs FOO,FOO,CAR,Vincent Bush,5,,2,23,4.60,0
6,2nd,CAR vs FOO,FOO,CAR,Henry Edwards,6,,0,30,5.00,5
6,2nd,CAR vs FOO,FOO,CAR,Sean Morrow,6,,0,33,5.50,1
6,2nd,CAR vs FOO,FOO,CAR,Jack Beer,3,,0,18,6.00,0
6,2nd,DAN vs PRA,DAN,PRA,Hugh Birchall,5,,0,16,3.20,0
6,2nd,DAN vs PRA,DAN,PRA,Max Keogh,6,,0,33,5.50,0
6,2nd,DAN vs PRA,DAN,PRA,Damon Malcolm,6.5,,0,29,4.24,0
6,2nd,DAN vs PRA,DAN,PRA,Charlie Giles,7,,0,35,5.00,3
6,2nd,DAN vs PRA,DAN,PRA,Pranav Menon,9,,1,40,4.44,1
6,2nd,DAN vs PRA,DAN,PRA,James Boyce,7,,0,39,5.57,0
6,2nd,DAN vs PRA,PRA,DAN,Tyler Evans,4,,0,26,6.50,2
6,2nd,DAN vs PRA,PRA,DAN,Nathan Whitford,4,,1,16,4.00,1
6,2nd,DAN vs PRA,PRA,DAN,Parth Hirani,6,,0,26,4.33,3
6,2nd,DAN vs PRA,PRA,DAN,Max Marinic,3,,0,29,9.66,0
6,2nd,DAN vs PRA,PRA,DAN,Venuk Hemachandra,5,,0,33,6.60,0
6,2nd,DAN vs PRA,PRA,DAN,Aaron Fernando,5,,0,29,5.80,2
6,2nd,DAN vs PRA,PRA,DAN,Tom Morrison,2,,0,10,5.00,0
6,2nd,DAN vs PRA,PRA,DAN,Sayed Rihan,2,,0,12,6.00,0
6,2nd,DAN vs PRA,PRA,DAN,Vishesh Bansal,1.4,,0,12,7.20,1
6,2nd,DAN vs PRA,PRA,DAN,Abhikaran Singh Chhina,0,,0,0,0.00,0
6,2nd,DAN vs PRA,PRA,DAN,Ashton Ceeney,0,,0,0,0.00,0
6,2nd,DAN vs PRA,PRA,DAN,Hayden Wrigglesworth,0,,0,0,0.00,0
6,2nd,MEL vs ST,MEL,ST,Lachlan Graf,5,,0,38,7.60,1
6,2nd,MEL vs ST,MEL,ST,Luke Gandy,5,,1,48,9.60,0
6,2nd,MEL vs ST,MEL,ST,Harry Jones,3,,0,39,13.00,1
6,2nd,MEL vs ST,MEL,ST,Jobe Kennedy,3,,0,24,8.00,0
6,2nd,MEL vs ST,MEL,ST,James Gray,6,,0,46,7.66,0
6,2nd,MEL vs ST,MEL,ST,Angus Newman,4,,0,32,8.00,2
6,2nd,MEL vs ST,ST,MEL,Thomas Cesaro,4,,0,46,11.50,7
6,2nd,MEL vs ST,ST,MEL,Wilson McGillivray,5.3,,0,53,9.63,2
6,2nd,MEL vs ST,ST,MEL,Phil Halbish,3,,0,30,10.00,1
6,2nd,MEL vs ST,ST,MEL,Rishi Desai,5,,0,30,6.00,0
6,2nd,MEL vs ST,ST,MEL,Nicholas Xavier,5,,0,50,10.00,0
6,2nd,MEL vs ST,ST,MEL,Kyle Parrott,3,,0,16,5.33,1
6,2nd,CAS vs FIT,CAS,FIT,Gurnaz Khatra,8,,0,34,4.25,0
6,2nd,CAS vs FIT,CAS,FIT,Braden Taeuber,8,,2,28,3.50,1
6,2nd,CAS vs FIT,CAS,FIT,Angus Robinson,8,,1,24,3.00,0
6,2nd,CAS vs FIT,CAS,FIT,Rupptaz Kharoud,5,,0,22,4.40,2
6,2nd,CAS vs FIT,CAS,FIT,Kepler Lukies,9,,0,32,3.55,2
6,2nd,CAS vs FIT,CAS,FIT,Miller Childs,3,,0,15,5.00,0
6,2nd,CAS vs FIT,FIT,CAS,Ashvin Adihetty,8,,0,36,4.50,1
6,2nd,CAS vs FIT,FIT,CAS,Matthew Sheridan,5,,0,27,5.40,1
6,2nd,CAS vs FIT,FIT,CAS,Jack Stevenson,5,,0,34,6.80,0
6,2nd,CAS vs FIT,FIT,CAS,Rohan Mathew,4,,0,25,6.25,0
6,2nd,CAS vs FIT,FIT,CAS,Jacob Long,5,,1,18,3.60,0
6,2nd,CAS vs FIT,FIT,CAS,Aaron Abeyesekera,3.5,,0,18,4.69,1
6,2nd,FRA vs NOR,FRA,NOR,Ryan Siede,7,,1,44,6.28,2
6,2nd,FRA vs NOR,FRA,NOR,Ethan Sharkey,5,,1,19,3.80,0
6,2nd,FRA vs NOR,FRA,NOR,Roby Lane,10,,0,38,3.80,0
6,2nd,FRA vs NOR,FRA,NOR,Adam Howard,10,,0,67,6.70,0
6,2nd,FRA vs NOR,FRA,NOR,Matthew Pearce,10,,1,31,3.10,5
6,2nd,FRA vs NOR,FRA,NOR,Daniel Lalor,8,,0,27,3.37,0
6,2nd,FRA vs NOR,NOR,FRA,Harrison Wallace,6,,1,25,4.16,0
6,2nd,FRA vs NOR,NOR,FRA,Lachlan Hose,6.4,,2,18,2.70,3
6,2nd,FRA vs NOR,NOR,FRA,Talal Shahzad,7,,0,27,3.85,0
6,2nd,FRA vs NOR,NOR,FRA,Jye Dignan,8,,0,31,3.87,0
6,2nd,FRA vs NOR,NOR,FRA,Lachlan Curtis,10,,2,30,3.00,0
6,2nd,FRA vs NOR,NOR,FRA,Lucas McConnell,8,,0,37,4.62,0
6,2nd,MEL vs RIC,MEL,RIC,Jack Trevethan,6,,2,10,1.66,0
6,2nd,MEL vs RIC,MEL,RIC,Luke McCann,8,,2,15,1.87,2
6,2nd,MEL vs RIC,MEL,RIC,Griffin Box,6.5,,1,18,2.63,1
6,2nd,MEL vs RIC,MEL,RIC,Prithish Pancholi,6,,0,14,2.33,0
6,2nd,MEL vs RIC,MEL,RIC,Joshua Ash,7,,0,20,2.85,1
6,2nd,MEL vs RIC,RIC,MEL,James Browning,6,,1,18,3.00,3
6,2nd,MEL vs RIC,RIC,MEL,Krish Kumar,2,,0,10,5.00,7
6,2nd,MEL vs RIC,RIC,MEL,Om Patel,6,,0,22,3.66,1
6,2nd,MEL vs RIC,RIC,MEL,Harshit Takkar,4,,0,26,6.50,1
6,2nd,MEL vs RIC,RIC,MEL,Benjamin Rolfs,1.1,,0,4,3.43,0
6,2nd,GRE vs CAM,GRE,CAM,Aidan Nicholls,5,,0,21,4.20,5
6,2nd,GRE vs CAM,GRE,CAM,Christopher Gorman,3,,0,28,9.33,2
6,2nd,GRE vs CAM,GRE,CAM,Kevin Prior,4,,0,23,5.75,0
6,2nd,GRE vs CAM,GRE,CAM,Daniel Pietz,5,,0,22,4.40,0
6,2nd,GRE vs CAM,GRE,CAM,DAKSH SAINI,5,,0,35,7.00,0
6,2nd,GRE vs CAM,GRE,CAM,Samuel Olsen,2,,0,13,6.50,0
6,2nd,GRE vs CAM,CAM,GRE,Lewis Dichiera,5,,0,32,6.40,0
6,2nd,GRE vs CAM,CAM,GRE,Mitch Clark,2,,0,13,6.50,0
6,2nd,GRE vs CAM,CAM,GRE,Declan Highgate,5,,0,36,7.20,1
6,2nd,GRE vs CAM,CAM,GRE,Nirmana Fernando,2,,0,19,9.50,0
6,2nd,GRE vs CAM,CAM,GRE,Aidan McConnell,5,,0,18,3.60,0
6,2nd,GRE vs CAM,CAM,GRE,Yaseen Muntasir,5,,0,18,3.60,0
7,2nd,FOO vs RIN,FOO,RIN,Jonathan Farrand,4,,0,14,3.50,1
7,2nd,FOO vs RIN,FOO,RIN,Luke Tully,4,,0,20,5.00,0
7,2nd,FOO vs RIN,FOO,RIN,Liam Walker,4,,0,26,6.50,1
7,2nd,FOO vs RIN,FOO,RIN,Jack Martin,4,,0,24,6.00,3
7,2nd,FOO vs RIN,FOO,RIN,Bailey O’Riley,4,,0,24,6.00,0
7,2nd,FOO vs RIN,RIN,FOO,Liam Mason,2,,0,15,7.50,4
7,2nd,FOO vs RIN,RIN,FOO,Lachlan Fitzgerald,2,,0,12,6.00,0
7,2nd,FOO vs RIN,RIN,FOO,Aiden D'Souza,1.4,,0,8,4.80,2
7,2nd,FOO vs RIN,RIN,FOO,Umair Butt,2,,0,9,4.50,1
7,2nd,FOO vs RIN,RIN,FOO,Blake Aggelis,1,,0,12,12.00,1
7,2nd,KIN vs MEL,KIN,MEL,Jack Lyndon,4,,0,22,5.50,3
7,2nd,KIN vs MEL,KIN,MEL,James Browning,4,,1,20,5.00,0
7,2nd,KIN vs MEL,KIN,MEL,Krish Kumar,3,,0,15,5.00,0
7,2nd,KIN vs MEL,KIN,MEL,Harshit Takkar,4,,0,17,4.25,0
7,2nd,KIN vs MEL,KIN,MEL,Om Patel,3,,0,14,4.66,0
7,2nd,KIN vs MEL,KIN,MEL,Elliott Durrant,2,,0,7,3.50,0
7,2nd,KIN vs MEL,MEL,KIN,Herbie Fischbacher,3,,0,14,4.66,3
7,2nd,KIN vs MEL,MEL,KIN,Jamie Moraitis,3,,0,20,6.66,0
7,2nd,KIN vs MEL,MEL,KIN,Keiran Mant,1,,0,8,8.00,0
7,2nd,KIN vs MEL,MEL,KIN,Rehan Majoka,3,,0,14,4.66,0
7,2nd,KIN vs MEL,MEL,KIN,Bhanuka Keppetipola,2,,0,10,5.00,0
7,2nd,KIN vs MEL,MEL,KIN,Redwan Laghmani,0.2,,0,0,0.00,0
7,2nd,GRE vs MEL,GRE,MEL,Wilson McGillivray,4,,0,25,6.25,1
7,2nd,GRE vs MEL,GRE,MEL,Isaac Bepey,4,,0,27,6.75,2
7,2nd,GRE vs MEL,GRE,MEL,Roland Murphy,4,,0,28,7.00,0
7,2nd,GRE vs MEL,GRE,MEL,Nicholas Xavier,4,,0,36,9.00,3
7,2nd,GRE vs MEL,GRE,MEL,Kyle Parrott,4,,0,21,5.25,0
7,2nd,GRE vs MEL,MEL,GRE,Declan Highgate,3,,0,18,6.00,1
7,2nd,GRE vs MEL,MEL,GRE,Samuel Clark,3,,0,24,8.00,1
7,2nd,GRE vs MEL,MEL,GRE,Tobias Sutherland,3,,0,20,6.66,0
7,2nd,GRE vs MEL,MEL,GRE,Nirmana Fernando,3,,0,17,5.66,0
7,2nd,GRE vs MEL,MEL,GRE,Lewis Dichiera,3,,0,21,7.00,0
